1.13
2.48
0.58
0.66
1.11
3.55
2.2
0.57
1.15
0.88
0.83
1.12
0.84
1.69
2.68
1.02
1.01
2.21
2.23
3.16
3.04
2.52
0.28
1.64
3.08
1.14
0.67
0.63
1.12
0.94
