0.4
0.94
1.05
2.39
1.09
0.62
3.43
2.19
2.05
0.52
1.11
1.14
1.13
0.58
2.38
0.84
0.28
0.39
0.31
1.12
3.69
1.09
1.2
1.26
2.89
0.23
0.65
0.95
3.23
2.08
