0.91
0.9
0.9
0.88
1.1
1.11
0.98
1.07
1.07
1.02
1.0
1.1
1.48
0.91
1.04
1.1
1.06
1.07
1.07
1.12
1.11
1.11
1.12
1.08
1.1
1.09
1.1
1.19
1.19
1.23
